pct_input	user_id	pct_wild_mouse	pct_scroll_move	ack	screen_height	session_duration	mouse_move_total_rel_distance	pct_rage_click	total_load_time	session_id	session_start	pct_click	pct_mouse_move	wild_mouse_duration	pct_scrandom	page_activity_duration	scroll_move_total_rel_distance	pct_mouse_click	screen_width	browser_name	product_ean	pct_click_product_info	pct_scroll_move_duration	pct_doubleclick
5.45153	1382	65.32888	37.45827	0.00000	800	140.02319	9.86847	63.09813	1.91340	42571	2019-05-24 16:21:17	10.11625	7.88183	8.97468	62.58510	4.74309	8.68766	5.54605	1280	firefox	6503905707271	54.26150	8.52735	4.50188
2.87919	1772	60.77127	46.63519	1.00000	1024	189.65441	7.58732	80.43992	3.16691	997434	2022-09-09 13:27:00	7.14113	7.46398	8.06278	44.85777	8.21332	6.19186	3.47764	1366	firefox	2424851153971	58.33305	4.93073	8.27709
1.95786	1393	49.41429	68.46311	1.00000	lower	161.79246	6.87152	83.12384	1.30985	374110	2020-02-08 16:26:27	4.12643	10.89780	7.64270	41.33498	9.55909	7.03449	6.66495	1280	safari	2518998334192	51.02451	4.81925	7.59592
2.32706	184	50.36393	48.26393	0.00000	1024	82.32234	8.60403	59.12616	2.07061	1301066	2021-04-03 14:53:34	10.03772	6.67299	7.81225	54.43707	7.77794	8.46685	6.22882	1920	other	4398373461136	54.58725	10.65014	8.57278
2.09081	1164	60.44545	66.18778	0.00000	768	129.03134	9.42484	41.72562	3.45413	232938	2020-05-19 23:46:27	7.72583	6.53511	7.86516	47.88383	8.48856	7.55354	6.00302	1280	safari	6293197869107	70.97154	5.45595	6.93824
1.55391	1497	50.06951	38.94979	0.00000	768	166.64175	10.74741	73.29492	0.25164	343392	2020-05-14 20:52:33	9.65763	7.77003	7.60735	69.84356	8.21661	8.55960	5.67179	1920	chrome	6224459530794	40.83429	5.13078	5.34374
1.07723	1370	64.54852	55.46624	1.00000	800	191.94432	6.69514	72.36980	8.28793	176543	2018-10-17 20:09:09	7.62311	9.04710	7.08632	42.37428	6.22544	5.23192	6.52376	1280	chrome	3976829153067	47.14882	3.40548	8.68791
1.09639	969	67.37196	49.57533	1.00000	800	30.21037	3.93111	57.64629	1.78207	1396817	2019-11-26 19:25:16	8.55557	6.67006	6.68946	56.63506	3.94082	8.74187	10.81991	1920	firefox	6568294221975	44.87361	10.64940	6.79311
1.68958	855	45.41592	54.59434	0.00000	600	142.08124	9.03980	55.42901	3.37414	781757	2020-10-03 04:54:43	9.33181	7.70551	7.65076	54.72577	6.21873	7.01233	4.88384	1920	safari	1238372562362	54.16540	5.87345	6.76141
1.84054	1548	30.22004	51.98937	1.00000	800	152.09599	8.10723	68.78290	3.44937	1426568	2021-04-16 18:15:57	7.32170	8.61961	7.37947	34.14109	5.07795	8.16457	8.07385	1024	mobile	5442708172873	83.74251	11.19636	6.75594
3.37821	1168	40.24842	43.33082	1.00000	768	171.14439	5.58089	77.08490	1.59865	1371382	2023-08-17 05:54:22	5.73840	7.26567	8.28467	40.02703	10.39860	7.28951	6.71274	lower	opera	1316273964031	64.58036	6.22349	9.43339
7.57243	165	62.41000	35.91939	0.00000	600	19.63941	4.78919	62.05925	6.08960	149105	2023-07-09 18:09:52	9.44522	6.89894	9.51999	30.64541	11.09531	7.21960	4.70985	1024	edge	1564434771350	48.37383	8.88661	12.52460
2.44316	2021	42.63932	50.63321	1.00000	768	174.40721	5.92237	85.86870	1.63140	1303313	2020-03-29 07:42:21	8.94077	8.28801	8.06626	49.16340	10.61505	7.07688	4.06736	1920	other	4109176478937	78.36384	8.77187	11.72947
1.46646	2320	50.49566	71.10656	1.00000	800	119.24985	8.52225	78.43161	1.84546	721342	2021-10-06 19:44:04	9.93419	8.65604	7.16554	42.12931	5.53467	7.92860	8.56382	1366	mobile	2504073289815	53.12816	7.91451	6.95531
4.06080	1132	52.31772	72.00374	0.00000	768	139.88347	8.53539	71.13090	1.19997	677901	2021-02-25 22:12:27	8.26572	7.38985	8.70337	40.60540	7.29394	7.49026	6.55255	lower	chrome	4497977253274	58.88021	9.69748	8.71222
3.52261	1801	45.35370	66.84539	1.00000	768	165.37682	5.06669	66.05060	2.56953	1282865	2021-03-05 08:52:24	9.14179	5.85967	8.53477	62.93491	3.94147	7.75504	9.38055	1280	edge	7406624735848	64.38875	9.27253	7.35644
5.69203	1700	47.15997	37.62295	1.00000	1024	182.14102	8.22402	68.70668	5.66011	909677	2022-08-30 04:08:36	8.78800	8.03505	9.15083	36.39496	6.58655	7.50310	6.81365	1024	firefox	2925379391499	44.58761	6.81108	7.11701
1.70531	226	32.68355	66.66224	0.00000	768	261.29725	12.06632	65.99265	2.43275	1209242	2019-01-20 20:48:20	9.89692	8.66933	7.27009	28.53947	7.64046	9.46333	6.39375	1366	mobile	2856488704477	63.91627	11.43263	6.42881
1.98756	1087	65.31398	62.91212	1.00000	lower	198.55327	5.70986	60.30705	4.93108	1324556	2019-11-26 23:58:15	8.02049	7.02268	7.04440	52.94588	8.78769	6.05678	5.95196	1024	edge	1442585488887	40.09009	5.74919	10.66571
7.25215	700	36.56953	52.52887	0.00000	1024	143.56191	12.50778	79.91935	2.22154	963428	2020-04-22 10:43:00	10.34038	7.30393	9.39109	30.44918	7.40474	8.26225	5.77388	1280	chrome	7950150235728	54.69689	3.97195	4.54214
2.88926	1833	25.58427	52.00652	0.00000	600	-8.81118	9.82120	55.09415	5.26362	193893	2020-10-08 08:00:16	9.11286	8.57467	8.29881	37.05771	7.75789	8.10168	6.83657	1920	edge	4806599128851	56.91786	5.53390	6.19276
8.42976	2159	39.76912	63.29565	1.00000	800	119.27009	4.49393	71.97693	4.78937	959727	2021-05-21 00:48:02	10.93752	9.19413	9.59480	38.91393	7.25952	11.54701	11.35939	1366	mobile	5156835336878	75.69821	8.23471	4.56906
3.91666	18	67.51206	55.02571	0.00000	600	225.41203	5.96081	67.49006	4.48865	138095	2019-01-18 03:28:38	8.74502	7.55066	8.71378	56.54242	9.02417	11.29298	8.74240	1024	safari	2448493249755	27.69034	8.33783	4.55043
1.31100	1819	32.04915	75.85976	1.00000	768	133.85305	7.20133	74.44910	11.75271	1340704	2023-09-05 02:48:07	6.18199	7.60331	7.19263	68.94567	8.81526	5.99986	6.18387	800	chrome	3936798447550	55.03655	5.82598	9.79983
2.58029	781	55.99070	42.52138	1.00000	higher	184.85137	5.78646	62.02698	4.04474	934261	2021-10-30 04:21:48	3.55198	8.74308	8.13286	22.31787	12.10378	8.32303	6.17386	1920	chrome	9689117833964	50.85670	6.30676	8.06625
2.70101	2239	63.97258	41.05957	1.00000	600	133.63662	5.28780	50.09920	4.15235	1351620	2023-08-06 17:32:37	9.65985	7.05823	8.33643	35.50208	4.69296	8.41101	8.02041	1280	chrome	7690185892892	85.37348	8.16631	6.18113
1.74437	992	39.31647	50.56309	1.00000	600	55.41336	4.73859	74.77037	2.01195	605588	2023-07-20 19:33:42	7.15691	8.03727	7.91789	38.20552	5.08239	8.34001	9.82216	1920	edge	3815677861345	61.64107	6.49176	5.34309
1.73903	994	46.13000	41.06209	0.00000	768	149.76493	9.90359	84.26091	0.38608	1315971	2020-03-27 19:07:05	7.15781	9.93767	7.63146	46.90795	5.59025	6.19174	6.01261	1024	opera	1718319933672	51.01303	11.17603	9.34373
1.16713	2422	38.94043	45.31102	1.00000	lower	89.53917	7.90251	68.77241	5.21656	1127860	2020-08-31 07:50:35	7.96645	8.62532	6.10012	28.59552	8.07621	5.48913	4.06125	1920	safari	8122289676645	43.59013	6.18240	10.28608
15.97569	537	44.56873	58.34598	0.00000	1080	92.36428	11.53512	71.41817	4.41659	1000602	2020-08-01 10:31:48	10.07672	7.03014	10.28228	43.47103	6.89840	8.41255	7.58940	1024	edge	4301690963238	56.19082	4.49316	4.70713
3.58126	1386	39.26556	51.51519	1.00000	600	192.89089	5.44344	65.59730	6.88082	357231	2020-03-02 05:54:47	6.27131	6.39286	8.61607	54.17408	11.49005	7.16983	7.07437	1920	chrome	6843375639444	64.75289	8.25416	11.74229
1.81154	1793	35.44671	64.02310	1.00000	600	182.10537	5.89966	67.02351	5.09807	275017	2021-10-21 01:07:31	4.44783	6.58267	7.19879	52.37083	10.99167	8.38985	6.31065	1280	firefox	6713175258469	51.48600	6.28824	7.47132
1.67880	395	26.24359	69.85403	1.00000	1024	136.93245	7.65878	62.07008	2.50455	526840	2023-08-06 20:23:03	8.13861	8.19755	7.02818	36.96617	2.79823	6.02556	7.49228	1280	chrome	0303319239179	50.82243	9.81302	8.10158
4.09982	1590	41.38332	56.14711	1.00000	lower	193.93891	9.01626	62.99575	1.23057	979062	2021-10-22 05:54:54	9.00861	8.98497	8.62641	57.97113	8.57034	10.61383	7.15402	1280	safari	7482326585776	23.99236	7.81279	4.08118
1.72635	2111	68.06731	61.71143	1.00000	1080	66.30252	7.38831	52.98611	2.31095	1069575	2019-11-06 03:59:57	3.33467	7.13588	7.65113	66.94996	9.46443	7.51565	6.29330	1366	edge	3582581804286	49.28624	4.60776	6.13524
5.74970	437	55.18787	48.78613	0.00000	768	136.44088	11.73642	71.73994	3.35895	303801	2018-12-18 00:54:54	9.63351	6.70599	9.14989	49.91566	5.45069	5.03505	6.21544	1024	edge	6996334432157	63.54028	8.53695	10.43167
12.18319	968	53.41092	52.55797	0.00000	1024	180.87699	9.40447	78.11487	2.46199	237508	2020-08-05 13:20:31	8.43555	8.39091	10.04903	36.33555	8.94267	7.33883	4.91511	1024	mobile	7188775019601	63.93427	4.21163	7.06364
6.16479	2357	29.61993	21.85281	1.00000	768	176.26251	5.56046	61.22307	3.45480	620881	2022-09-29 13:58:24	11.17266	7.46605	9.22911	59.98501	2.65194	7.55933	12.25379	800	mobile	5815312017371	56.67651	9.85563	8.32529
2.64358	1224	53.88059	25.22016	1.00000	lower	92.53981	6.01203	75.26508	1.32031	635688	2019-05-25 00:20:10	6.07262	9.10112	8.36967	52.09029	10.56881	6.56605	6.35181	1280	chrome	4887569009417	81.30436	6.72256	10.90980
2.15735	2310	47.50237	44.33188	1.00000	1024	100.16549	7.03507		6.40723	554967	2018-12-24 05:58:05	5.00767	9.86565	7.87681	47.99309	10.80638	7.55902	6.18796	1280	chrome	1533647315255	37.30854	7.71622	9.27766
3.58165	1208	55.35268	48.99241	0.00000	768	30.63618	11.60770	60.22355	0.07194	126030	2023-07-28 22:21:12	8.76318	9.43319	8.56885	51.16457	5.16958	7.75973	6.05192	1366	edge	3697142557409	55.29588	12.58492	7.43344
1.34242	1372	21.20211	61.13807	1.00000	600	215.22608	6.71605	59.46922	2.34240	1290584	2018-11-27 09:04:13	5.87000	8.77579	6.94317	51.18177	10.28858	7.22601	4.68876	800	other	3799131250435	63.72649	6.32177	8.82392
1.40967	1647	49.46407	30.86046	1.00000	800	172.04069	7.83470	63.48413	3.62909	126046	2020-07-20 12:43:25	4.95928	8.93157	6.81793	55.68383	9.40034	5.84485	6.10931	lower	edge	7675918905568	60.74399	5.89475	9.87703
6.05876	1087	49.04882	56.62042	1.00000	1080	103.15768	6.56579	55.17143	0.22905	630220	2020-02-15 14:14:02	5.10049	7.77260	9.28878	34.54853	10.83020	7.07197	6.79606	lower	firefox	6682108810213	41.85308	7.27609	10.15118
2.77035	1275	42.72856	63.95467	0.00000	800	251.67162	9.92579	64.66825	3.41430	914287	2023-06-22 02:15:47	8.99340	7.96423	8.10130	53.95048	3.39345	2.77707	5.43079	800	other	5749254886323	55.62427	8.36812	12.40983
4.80260	2338	43.77386	51.38033	1.00000	600	144.36785	6.35683	65.89992	2.26723	500947	2019-04-01 13:53:12	3.86584	6.62549	8.97258	48.11868	10.71023	7.39077	6.84922	higher	safari	5117960040603	68.62578	5.68410	8.36268
5.85367	1888	18.28268	61.40422	1.00000	768	224.38583	7.54750	59.32581	2.89596	519893	2019-03-10 19:40:24	9.05464	7.91996	9.22344	50.81489	7.68754	10.44300	8.90604	1366	chrome	9394906038894	58.97647	9.35966	5.19001
3.08283	698	53.84250	47.04684	1.00000	1024	116.25470	6.63619	91.21343	1.49250	896470	2021-04-30 04:36:50	9.46542	9.01688	8.17874	48.40094	8.37967	11.67760	11.00010	1920	other	7843766943937	51.10286	10.40986	5.08600
2.11211	1037	71.44870	58.63219	0.00000	768	177.79579	11.49049	68.65977	3.35466	1165595	2021-04-27 03:21:28	9.44359	8.40223	7.71226	47.52346	7.84738	8.16330	5.88378	1920	firefox	3576259473164	49.89954	4.79848	5.33585
1.64990	1572	31.16473	63.57110	0.00000	1080	97.46226	10.53243	57.38368	3.03508	1306358	2020-07-02 10:44:58	8.66561	7.82323	6.67524	34.94058	6.45036	6.10877	5.86862	1024	chrome	6317751503563	73.66077	9.03482	9.51635
1.44931	1171	36.27614	51.12959	0.00000	600	184.48759	10.52698	75.44425	5.70165	1343490	2018-11-15 14:14:10	8.89241	6.33636	7.52290	57.62218	7.54150	8.91132	6.82612	800	edge	6257461844115	56.60164	11.80137	7.47499
17.59770	59	56.17472	52.91896	0.00000	1080	53.64441	9.25978	67.01938	1.58089	849449	2022-11-16 19:19:19	12.15742	6.06142	10.40504	36.67171	4.37902	8.25781	5.88012	1920	safari	4240728535873	52.68554	6.98041	5.19902
10.69657	1753	54.00108	55.18069	1.00000	800	109.63222	5.39026	60.79127	2.05479	1215360	2022-01-04 16:48:25	8.81204	8.04116	9.86069	53.84350	7.61460	10.89705	11.42180	1024	mobile	1001186792047	59.15623	8.75816	5.09980
2.25939	1225	35.21266	30.24788	1.00000	1080	158.89398	6.46742	69.75719	2.82782	1293176	2022-06-21 23:21:18	7.76192	8.39922	7.97146	74.14290	3.45695	7.02882	11.08066	1366	firefox	2378504049459	53.83932	9.81436	7.94035
0.78208	1806	30.00969	51.67408	1.00000	600	182.46432	4.81170	54.37690	1.27646	1077355	2021-04-02 21:12:40	8.69004	8.42064	7.32542	42.31903	9.83693	6.41628	5.99721	lower	opera	3058852907142	49.98520	6.95274	11.93525
3.37213	1469	37.50801	60.14455	0.00000	800	182.19186	9.74739	43.65843	1.89032	1173526	2019-12-20 19:34:00	10.97151	8.39306	8.47219	46.28530	4.31600	6.42948	6.67297	1024	edge	4920189197383	53.89368	6.49309	7.45454
1.82414	387	65.65743	59.71010	1.00000	higher	71.00301	6.26748	57.56074	3.72050	1328927	2019-12-16 10:04:58	10.32034	7.90966	7.92405	50.84934	9.82107	13.61413	11.78989	1366	edge	0339550012745	52.81150	9.60054	3.28080
23.00127	2386	52.65961	62.13486	1.00000	1024	102.39547	5.89063	56.63102	5.93044	531818	2020-11-12 22:39:33	7.27938	8.31200	10.67239	38.80790	10.75714	6.56252	6.46291	1920	chrome	3322279223377	58.15215	8.31625	12.34780
1.80849	1786	64.26802	51.63759	0.00000	600	175.81589	8.78052	67.45337	4.43876	1003545	2023-08-31 12:57:40	9.89152	8.80254	7.32613	42.48034	6.23361	5.45792	6.81299	1024	edge	1911188329533	60.67554	8.77249	11.37591
1.45992	1710	39.40076	51.91757	1.00000	600	195.47904	5.99365	88.99066	6.89684	1133414	2021-10-07 02:46:50	10.48030	8.80079	6.97412	28.63662	4.86005	8.19957	9.15268	1366	chrome	4558627090448	43.02625	10.30597	8.08964
13.04705	121	25.56457	54.87908	0.00000	lower	83.01540	9.31212	73.35246	7.95369	694462	2020-08-12 00:00:13	9.72664	6.85331	10.02111	26.85066	5.69734	7.42805	6.55072	1280	chrome	3763744254494	72.61207	6.62521	6.53750
2.49670	1211	60.05957	79.67293	1.00000	1080	120.86587	6.30061	76.29689	5.19787	657728	2022-06-13 11:22:17	4.46648	9.62864	7.94803	36.28028	9.71041	7.55258	6.84142	1920	edge	7831026076198	33.05737	5.12923	7.33304
1.56526	1000	37.90930	57.71446	1.00000	1024	65.78431	7.89016	56.64473	2.75333	1272567	2021-12-02 07:53:30	6.31634	8.83868	7.47668	45.65552	6.41514	6.11355	6.90932	1920	mobile	1694267658006	32.74977	9.26118	9.51392
1.83177	1772	49.21936	68.74486	0.00000	600	165.23976	10.17700	67.58507	2.94734	933016	2019-11-15 11:36:17	10.11452	7.62791	7.51338	63.16139	8.88404	9.09527	7.73154	1920	edge	9884453287956	72.23113	10.23813	8.21337
2.61326	669	43.49692	47.60716	1.00000	800	185.86851	6.60761	67.73051	3.68682	1003167	2019-08-29 06:29:45	4.71181	8.56967	8.06816	61.32066	9.23353	7.11385	7.23332	1024	safari	5742886046660	46.71298	5.24426	7.84885
4.70341	1366	59.93733	57.80366	1.00000	lower	178.35907	5.76926	60.06001	1.24645	1217694	2021-01-06 15:31:31	6.41995	7.91776	8.83393	62.83962	8.90550	6.30122	7.11518	1920	chrome	7118480882443	59.29155	5.13059	9.69009
5.44550	1573	45.66358	48.28937	1.00000	600	141.93286	4.47642	50.38766	6.47677	1058362	2020-09-23 04:30:31	9.20866	9.88646	9.07471	64.58553	6.62755		10.05306	1366	firefox	0965028958637	70.04789	10.71864	5.00765
3.14946	1641	69.28070	37.50805	1.00000	1024	171.48235	5.69291	75.97134	1.20847	311536	2022-01-02 12:59:24	10.36783	8.12502	8.47173	37.11314	7.26909	6.30581	5.18714	higher	edge	7187919290777	71.03412	6.24589	10.11302
1.51273	1513	71.16264	61.58639	0.00000	768	198.27107	11.93919	77.54654	4.18039	528672	2021-10-21 11:36:34	11.84291	8.34638	7.32458	63.72114	6.47667	7.98855	4.28324	1024	mobile	5046802851636	69.03777	5.80027	5.53660
7.71925	1105	37.54216	61.41971	1.00000	lower	164.41658	4.82595	78.72557	0.70068	1293537	2020-08-21 14:47:41	10.67416	8.92874	9.50395	41.67649	5.76163	9.99292	12.35219	1366	edge	3864552312731	49.61258	9.39074	6.53537
1.65253	834	59.20535	59.86432	1.00000	1080	126.94478	4.09354	59.70722	18.38574	569344	2021-08-29 03:51:41	10.70396	10.01821	6.63149	55.01140	4.86528	9.45050	9.96224	lower	edge	1906105516097	67.75457	10.82452	7.04716
1.93133	1258	35.16773	63.95637	0.00000	lower	166.80541	8.08377	62.76691	7.54345	33153	2022-05-14 09:17:01	8.11464	9.41344	7.81764	55.10930	6.13301	3.81566	5.98654	1280	edge	6399947249486	40.82421	7.51414	12.60404
1.51321	2205	64.47536	58.73194	1.00000	1024	103.40175	8.22358	58.08796	9.66102	739150	2019-01-25 18:37:00	10.22860	7.87847	7.11607	32.99630	4.77103	7.86978	8.32431	lower	chrome	7601760654200	53.92544	8.30825	6.79283
1.27146	1678	33.26597	61.67104	1.00000	768	139.67942	5.86424	53.01649	0.68371	775335	2019-08-11 05:04:46	6.56017	8.30678	7.64116	35.86061	9.78533	7.55603	6.08423	1280	chrome	6317033690325	59.85999	6.59030	8.83329
1.36770	1831	28.41670	57.01834	0.00000	lower	155.96061	7.54123	74.45687	4.19406	1141311	2020-09-05 02:01:43	9.43684	7.25694	6.30973	47.88973	6.24882	6.80064	6.99509	800	edge	2691106474963	46.13352	10.65687	10.28273
2.50693	2244	50.60657	50.29943	0.00000	768	166.74242	9.50817	65.68130	9.63722	853270	2023-03-01 12:43:35	9.77525	7.43474	8.09000	50.96663	6.48155	7.96620	3.72717	800	mobile	7147050486460	45.56052	7.58630	6.04835
1.28121	506	34.42577	49.41765	0.00000	600	212.58219	9.48289	82.84520	0.24724	909663	2019-10-31 01:33:13	8.12102	6.56733	6.83749	61.09099	7.68441	7.94324	7.76187	1024	safari	8855761773449	71.68121	5.91501	6.47404
3.05499	2230	67.63715	54.63798	0.00000	768	180.71311	8.85779	77.96098	1.40421	1212729	2019-04-20 01:36:18	10.42547	9.31789	8.37752	56.08357	5.67891	7.53589	4.60702	lower	chrome	1467354956978	37.61503	6.48509	6.21658
1.38749	580	42.16232	51.68637	0.00000	600	106.09892	6.81814	63.82764	7.96777	290651	2022-10-12 10:13:34	8.27457	7.80898	7.15234	47.39760	7.87274	7.07218	4.63541	1920	mobile	1945330885066	41.64249	6.20348	8.10694
3.06709	2186	43.60237	63.58037	1.00000	lower	82.18983	4.43296	59.11376	3.61179	522673	2023-03-21 15:48:07	12.80557	9.67316	8.20261	53.27555	7.72028	11.04139	9.72772	lower	chrome	6267205873264	69.36690	10.08315	6.98496
1.31594	753	54.67769	75.56166	0.00000	800	168.54483	8.98776	62.38682	2.20861	529934	2023-05-21 13:18:55	8.79841	8.60233	6.93467	40.56463	4.96343	4.60487	5.71556	1280	chrome	6015554325053	52.01952	8.64380	10.99614
2.61675	2011	73.83444	40.33388	1.00000	lower	164.22974	6.55830	73.94967	7.21859	96179	2020-08-30 22:06:02	7.80315	7.63811	8.11344	53.40443	8.77485	6.66657	4.82108	800	chrome	2303452975451	46.49710	6.24521	9.37355
2.16585	1343	58.41429	64.78631	1.00000	1080	113.89749	5.78803	65.24871	1.09220	236918	2019-10-12 15:17:57	3.74366	7.59890	7.83613	51.62747	10.77547	6.83841	8.80654	1920	edge	0322106518266	48.86333	5.87673	9.92321
1.09445	1024	52.46659	61.06787	0.00000	800	153.18113	7.74168	64.73310	4.74600	1457624	2021-05-14 11:40:39	9.26396	7.02929	7.35325	50.12895	5.73320	7.25296	5.48543	1366	mobile	8417212826229	52.12530	7.56959	7.23174
3.01956	2375	48.59521	57.38153	1.00000	600	126.72230	5.93364	55.52808	4.19160	1321650	2020-08-30 15:26:25	11.00280	7.18637	8.27033	39.28674	7.50843	11.42314	10.92169	higher	chrome	1389542425168	55.72087	8.75082	4.79483
4.54765	633	61.49854	60.74666	1.00000	600	148.37453	6.11800	55.25167	2.44682	392436	2021-01-19 03:16:07	8.71664	7.20271	8.95885	47.44644	6.84804	10.97241	10.55147	800	mobile	1499963189621	35.34395	8.61147	3.92625
1.85458	2397	59.32468	53.09496	0.00000	600	165.88460	8.30616	63.07174	3.53095	1220860	2023-01-13 08:53:24	10.24037	9.23158	7.77374	29.06306	4.98387	5.01789	5.19978	1920	chrome	4511284537633	55.25020	9.81294	11.51423
1.42853	265	49.12689	49.05639	0.00000	768	240.31423	11.88817	68.77217	5.54137	1452608	2023-07-15 06:29:45	8.07433	8.06328	7.44552	55.68541	6.06815	6.91413	6.74114	higher	edge	7716693685297	48.31160	11.06411	8.56189
2.76623	44	30.25933	50.63338	0.00000	1024	200.59016	6.55934	61.05183	2.49940	1349552	2019-09-06 11:48:03	5.45888	8.10801	8.23520	35.49624	10.13456	7.50493	5.79892	1920	firefox	8545931354324	64.63499	6.44071	8.44698
1.95786	1393	49.41429	68.46311	1.00000	lower	161.79246	6.87152	83.12384	1.30985	374110	2020-02-08 16:26:27	4.12643	10.89780	7.64270	41.33498	9.55909	7.03449	6.66495	1280	safari	2518998334192	51.02451	4.81925	7.59592
1.78637	1805	45.53451	42.74227	1.00000	1024	178.65680	6.93646	49.60722	4.32963	309064	2019-11-01 00:38:50	8.25752	8.39659	7.45712	58.66155	6.62361	5.82029	5.42940	1280	firefox	2934519778731	56.98502	4.52874	8.52314
4.90565	1530	46.84827	51.04876	1.00000	1024	181.67872	6.90136	64.25878	10.21177	1126895	2022-12-07 23:39:56	7.69352	8.25898	8.99448	42.20231	8.30650	5.64817	5.37599	1920	chrome	3981667652429	78.37658	5.79073	10.44286
5.35333	79	62.77794	39.98889	1.00000	1080	56.88183	4.74873	46.52223	5.57513	1282777	2022-03-07 00:47:09	7.80921	7.93118	9.04689	33.98281	10.28932	7.74914	6.57610	1920	edge	8320279339802	60.94645	7.57949	10.23796
3.34025	2456	33.40170	47.77840	1.00000	768	94.76091	6.83482	55.43546	2.48152	152792	2021-12-12 15:35:54	9.93318	7.62478	8.43706	60.10955	4.72795	8.08972	8.59333	800	edge	1277215229390	56.45967	9.73954	7.35756
1.78235	1125	37.58732	50.68413	1.00000	768	107.62682	5.76182	60.09477	9.63213	1484867	2022-09-22 00:49:14	10.24250	7.47672	7.04364	22.29613	6.03898	9.67667	9.40122	1024	mobile	8994217951878	69.89278	10.62174	6.77533
1.26815	590	40.68552	23.75695	0.00000	higher	125.51231	11.15581	67.38637	1.47539	813557	2021-05-23 23:16:18	11.50686	8.30221	6.93379	58.38344	4.78923	7.56011	7.35494	1920	opera	1896943387662	34.55854	6.06619	5.83578
1.64500	2187	59.85643	41.72285	1.00000	higher	236.62751	6.85170	57.39271	6.89784	1177639	2020-11-09 11:15:50	7.24893	7.88038	7.64415	58.80693	12.56347	6.19277	3.67664	1920	safari	5827649758735	41.74457	9.65283	14.06492
4.09968	789	27.55186	46.06455	0.00000	1080	219.45539	8.91058	77.05159	1.76962	1223154	2023-06-20 14:10:16	8.25551	8.14319	8.78655	33.49257	6.20728	7.86295	5.38116	1366	opera	8299794854025	57.19648	11.13151	7.62196
1.77932	106	39.32039	41.22189	0.00000	1024	69.67693	7.37206	62.10310	2.45895	113783	2020-10-15 05:45:40	7.71647	7.79568	7.12623	56.48643	6.69982	6.90041	6.01892	1920	chrome	7933113070703	67.78588	9.89435	9.23464
1.86479	49	46.57034	49.77141	1.00000	768	96.13243	6.94246	62.15747	2.58134	646944	2018-10-10 13:34:27	8.91687	8.53345	7.81752	53.08576	7.71731	10.37753	9.76890	1920	chrome	6729926596056	36.75691	9.58695	5.70983
3.31058	978	29.34379	48.45283	1.00000	600	213.48150	6.77565	60.60629	0.05985	866154	2021-04-16 07:14:37	8.07528	7.65789	8.56567	30.91362	7.24360	5.43664	5.78592	1366	mobile	6102265932837	66.85989	4.88591	9.82328
3.07885	2113	64.71375	60.86569	1.00000	600	116.63268	4.54820	71.33764	2.27688	1487063	2022-12-07 18:04:39	11.58101	8.87220	8.41941	52.44179	8.35278	12.31398	10.65517	1920	chrome	5978318746505	56.53590	9.02922	4.62024
1.61724	766	29.82635	46.58459	0.00000	1080	242.94581	9.38085	59.13911	7.54166	876229	2021-08-06 08:07:39	8.38893	8.27463	7.51525	47.77272	7.55182	7.53169	6.08744	800	safari	3156435998188	53.33533	5.65660	6.65484
3.14338	1101	44.03334	54.61370	1.00000	1024	131.78937	5.19343	70.95259	1.83230	370163	2018-12-27 09:33:25	10.74437	7.92837	8.51354	60.70659	5.29141	8.83543	9.45156	1920	edge	3991463187124	64.19247	9.57836	7.40373
1.26522	867	28.82597	55.80398	1.00000	800	140.63952	9.13499	72.59690	3.17175	176072	2022-12-26 01:16:46	8.11599	6.60322	7.13161	64.22954	6.19029	8.19930	8.39396	1280	other	2985716638113	54.28235	9.64854	6.94699
5.53849	990	63.85148	62.42681	0.00000	1080	47.01248	8.24895	58.91356	4.78513	66789	2021-11-26 01:46:07	8.34668	8.65119	9.13073	28.15811	7.04121	5.98552	7.85688	lower	chrome	6893257021447	40.63696	8.12406	10.58175
1.61205	58	53.22808	61.43846	0.00000	800	226.95888	10.76969	52.10072	4.05228	397812	2020-11-22 08:45:27	9.67934	8.09361	6.89602	36.58507	7.50815	8.00341	6.72563	1024	edge	1449751944178	79.34539	10.38610	8.46066
3.19813	1712	56.77722	30.41961	0.00000	1080	80.36709	8.20306	63.87924	8.82219	508944	2019-07-03 17:21:17	11.31364	9.56944	8.31132	53.26577	6.64457	5.91006	6.55458	800	chrome	9162866523510	57.23206	8.23657	11.33751
2.37844	250	54.99683	51.90468	1.00000	768	198.79482	3.52639	75.79745	4.83016	215764	2020-08-02 00:02:01	9.27236	6.51573	8.04148	76.22875	9.97079	7.68969	7.94911	1920	edge	2822825940532	78.59369	8.18161	11.55529
1.55581	468	46.99961	55.78681	0.00000	800	156.96895	7.56554	61.19279	0.32058	683280	2019-10-20 06:41:44	6.46416	8.66276	7.35788	22.98318	8.73456	7.20188	5.13760	1024	chrome	3284114250101	51.47237	6.06660	7.71231
3.65983	900	64.18694	60.28324	1.00000	1080	153.67185	7.93154	50.07978	2.56982	660948	2021-10-31 08:31:32	3.77628	8.47636	8.56266	17.78840	11.94191	7.87633	4.16731	1280	chrome	6938442676009	48.00852	7.63657	8.42880
